evalue	bitscore	pident	length	qlen	slen	q_union	s_union	qcov	scov	coverage	coverage_type	qseqid	sseqid	task	db	task_used
3.3e-34	141.0	87.603	121.0	131.0	185.0	121	121	0.9236641221374046	0.654054054054054	0.9236641221374046	composite	CL00001	ref|AJ517265.4|	megablast	ncbi	megablast
3.0799999999999998e-34	143.0	87.705	122.0	393.0	185.0	365	122	0.9287531806615776	0.6594594594594595	0.9287531806615776	composite	CL00001	ref|AJ517265.4|	megablast	ncbi_x3	megablast
6.630000000000001e-35	144.0	89.72	107.0	131.0	185.0	131	164	1.0	0.8864864864864865	1.0	near-full	CL00001	ref|AJ517266.4|	blastn	ncbi	blastn
3.57e-38	157.0	75.355	211.0	393.0	185.0	393	185	1.0	1.0	1.0	near-full	CL00001	ref|AJ517266.4|	blastn	ncbi_x3	blastn
6.630000000000001e-35	144.0	89.72	107.0	131.0	185.0	107	107	0.816793893129771	0.5783783783783784	0.816793893129771	composite	CL00001	ref|AJ517266.4|	dc-megablast	ncbi	dc-megablast
3.57e-38	157.0	75.355	211.0	393.0	185.0	369	185	0.9389312977099237	1.0	1.0	near-full	CL00001	ref|AJ517266.4|	dc-megablast	ncbi_x3	dc-megablast
3.21e-45	178.0	92.562	121.0	131.0	191.0	131	176	1.0	0.9214659685863874	1.0	near-full	CL00001	ref|AJ517267.4|	blastn	ncbi	blastn
1.17e-50	198.0	85.119	168.0	393.0	191.0	393	176	1.0	0.9214659685863874	1.0	near-full	CL00001	ref|AJ517267.4|	blastn	ncbi_x3	blastn
3.21e-45	178.0	92.562	121.0	131.0	191.0	131	155	1.0	0.8115183246073299	1.0	near-full	CL00001	ref|AJ517267.4|	dc-megablast	ncbi	dc-megablast
1.17e-50	198.0	85.119	168.0	393.0	191.0	393	155	1.0	0.8115183246073299	1.0	near-full	CL00001	ref|AJ517267.4|	dc-megablast	ncbi_x3	dc-megablast
3.25e-44	174.0	92.562	121.0	131.0	191.0	121	121	0.9236641221374046	0.6335078534031413	0.9236641221374046	composite	CL00001	ref|AJ517267.4|	megablast	ncbi	megablast
3.04e-44	176.0	92.623	122.0	393.0	191.0	365	122	0.9287531806615776	0.6387434554973822	0.9287531806615776	composite	CL00001	ref|AJ517267.4|	megablast	ncbi_x3	megablast
1.12e-44	176.0	90.551	127.0	131.0	185.0	131	185	1.0	1.0	1.0	near-full	CL00001	ref|AJ517268.4|	blastn	ncbi	blastn
2.25e-53	206.0	80.569	211.0	393.0	185.0	393	185	1.0	1.0	1.0	near-full	CL00001	ref|AJ517268.4|	blastn	ncbi_x3	blastn
1.12e-44	176.0	90.551	127.0	131.0	185.0	131	161	1.0	0.8702702702702703	1.0	near-full	CL00001	ref|AJ517268.4|	dc-megablast	ncbi	dc-megablast
2.25e-53	206.0	80.569	211.0	393.0	185.0	393	185	1.0	1.0	1.0	near-full	CL00001	ref|AJ517268.4|	dc-megablast	ncbi_x3	dc-megablast
3.91e-44	174.0	89.313	131.0	131.0	185.0	131	185	1.0	1.0	1.0	near-full	CL00001	ref|AJ517269.4|	blastn	ncbi	blastn
2.25e-53	206.0	80.095	211.0	393.0	185.0	393	185	1.0	1.0	1.0	near-full	CL00001	ref|AJ517269.4|	blastn	ncbi_x3	blastn
3.91e-44	174.0	89.313	131.0	131.0	185.0	131	165	1.0	0.8918918918918919	1.0	near-full	CL00001	ref|AJ517269.4|	dc-megablast	ncbi	dc-megablast
2.25e-53	206.0	80.095	211.0	393.0	185.0	393	185	1.0	1.0	1.0	near-full	CL00001	ref|AJ517269.4|	dc-megablast	ncbi_x3	dc-megablast
1.12e-44	177.0	95.455	110.0	131.0	185.0	110	169	0.8396946564885496	0.9135135135135135	0.9135135135135135	composite	CL00001	ref|AJ517270.4|	blastn	ncbi	blastn
2.25e-53	206.0	81.043	211.0	393.0	185.0	372	185	0.9465648854961832	1.0	1.0	near-full	CL00001	ref|AJ517270.4|	blastn	ncbi_x3	blastn
1.12e-44	177.0	95.455	110.0	131.0	185.0	110	110	0.8396946564885496	0.5945945945945946	0.8396946564885496	composite	CL00001	ref|AJ517270.4|	dc-megablast	ncbi	dc-megablast
2.25e-53	206.0	81.043	211.0	393.0	185.0	372	185	0.9465648854961832	1.0	1.0	near-full	CL00001	ref|AJ517270.4|	dc-megablast	ncbi_x3	dc-megablast
9.05e-45	176.0	95.455	110.0	131.0	185.0	110	110	0.8396946564885496	0.5945945945945946	0.8396946564885496	composite	CL00001	ref|AJ517270.4|	megablast	ncbi	megablast
3.04e-44	176.0	95.455	110.0	393.0	185.0	330	110	0.8396946564885496	0.5945945945945946	0.8396946564885496	composite	CL00001	ref|AJ517270.4|	megablast	ncbi_x3	megablast
1.12e-44	176.0	90.076	131.0	131.0	233.0	131	231	1.0	0.9914163090128756	1.0	near-full	CL00001	ref|AJ517271.4|	blastn	ncbi	blastn
7.86e-72	268.0	82.171	258.0	393.0	233.0	393	231	1.0	0.9914163090128756	1.0	near-full	CL00001	ref|AJ517271.4|	blastn	ncbi_x3	blastn
1.12e-44	176.0	90.076	131.0	131.0	233.0	131	211	1.0	0.9055793991416309	1.0	near-full	CL00001	ref|AJ517271.4|	dc-megablast	ncbi	dc-megablast
7.86e-72	268.0	82.171	258.0	393.0	233.0	393	231	1.0	0.9914163090128756	1.0	near-full	CL00001	ref|AJ517271.4|	dc-megablast	ncbi_x3	dc-megablast
5.56e-27	117.0	91.667	84.0	131.0	233.0	83	84	0.6335877862595419	0.3605150214592275	0.6335877862595419	partial	CL00001	ref|AJ517271.4|	megablast	ncbi	megablast
1.7799999999999998e-61	233.0	86.486	222.0	393.0	233.0	352	208	0.8956743002544529	0.8927038626609443	0.8956743002544529	composite	CL00001	ref|AJ517271.4|	megablast	ncbi_x3	megablast
6.21e-29	123.0	92.771	83.0	131.0	118.0	130	117	0.9923664122137404	0.9915254237288136	0.9923664122137404	near-full	CL00001	ref|AJ517272.1|	blastn	ncbi	blastn
4.35e-37	152.0	84.615	130.0	393.0	118.0	390	117	0.9923664122137404	0.9915254237288136	0.9923664122137404	near-full	CL00001	ref|AJ517272.1|	blastn	ncbi_x3	blastn
6.21e-29	123.0	92.771	83.0	131.0	118.0	130	117	0.9923664122137404	0.9915254237288136	0.9923664122137404	near-full	CL00001	ref|AJ517272.1|	dc-megablast	ncbi	dc-megablast
4.35e-37	152.0	84.615	130.0	393.0	118.0	390	117	0.9923664122137404	0.9915254237288136	0.9923664122137404	near-full	CL00001	ref|AJ517272.1|	dc-megablast	ncbi_x3	dc-megablast
4.3e-28	121.0	92.771	83.0	131.0	118.0	130	117	0.9923664122137404	0.9915254237288136	0.9923664122137404	near-full	CL00001	ref|AJ517272.1|	megablast	ncbi	megablast
4.01e-28	122.0	85.385	130.0	393.0	118.0	390	117	0.9923664122137404	0.9915254237288136	0.9923664122137404	near-full	CL00001	ref|AJ517272.1|	megablast	ncbi_x3	megablast
6.21e-29	123.0	94.872	78.0	131.0	118.0	125	118	0.9541984732824428	1.0	1.0	near-full	CL00001	ref|AJ517273.1|	blastn	ncbi	blastn
6.46e-35	145.0	83.969	131.0	393.0	118.0	387	118	0.9847328244274809	1.0	1.0	near-full	CL00001	ref|AJ517273.1|	blastn	ncbi_x3	blastn
6.21e-29	123.0	94.872	78.0	131.0	118.0	78	78	0.5954198473282443	0.6610169491525424	0.6610169491525424	partial	CL00001	ref|AJ517273.1|	dc-megablast	ncbi	dc-megablast
6.46e-35	145.0	83.969	131.0	393.0	118.0	340	118	0.8651399491094147	1.0	1.0	near-full	CL00001	ref|AJ517273.1|	dc-megablast	ncbi_x3	dc-megablast
7.5599999999999995e-28	121.0	91.667	84.0	131.0	118.0	131	118	1.0	1.0	1.0	near-full	CL00001	ref|AJ517274.1|	blastn	ncbi	blastn
6.46e-35	145.0	83.206	131.0	393.0	118.0	393	118	1.0	1.0	1.0	near-full	CL00001	ref|AJ517274.1|	blastn	ncbi_x3	blastn
7.5599999999999995e-28	121.0	91.667	84.0	131.0	118.0	131	118	1.0	1.0	1.0	near-full	CL00001	ref|AJ517274.1|	dc-megablast	ncbi	dc-megablast
6.46e-35	145.0	83.206	131.0	393.0	118.0	393	118	1.0	1.0	1.0	near-full	CL00001	ref|AJ517274.1|	dc-megablast	ncbi_x3	dc-megablast
5.56e-27	117.0	91.667	84.0	131.0	118.0	131	118	1.0	1.0	1.0	near-full	CL00001	ref|AJ517274.1|	megablast	ncbi	megablast
1.8700000000000002e-26	117.0	91.667	84.0	393.0	118.0	393	118	1.0	1.0	1.0	near-full	CL00001	ref|AJ517274.1|	megablast	ncbi_x3	megablast
3.92e-25	112.0	89.286	84.0	131.0	118.0	131	118	1.0	1.0	1.0	near-full	CL00001	ref|AJ517275.1|	blastn	ncbi	blastn
3.35e-32	136.0	81.679	131.0	393.0	118.0	393	118	1.0	1.0	1.0	near-full	CL00001	ref|AJ517275.1|	blastn	ncbi_x3	blastn
3.92e-25	112.0	89.286	84.0	131.0	118.0	84	84	0.6412213740458015	0.711864406779661	0.711864406779661	partial	CL00001	ref|AJ517275.1|	dc-megablast	ncbi	dc-megablast
3.35e-32	136.0	81.679	131.0	393.0	118.0	346	118	0.8804071246819338	1.0	1.0	near-full	CL00001	ref|AJ517275.1|	dc-megablast	ncbi_x3	dc-megablast
2.04e-11	65.8	93.182	44.0	131.0	118.0	44	44	0.33587786259541985	0.3728813559322034	0.3728813559322034	weak	CL00001	ref|AJ517275.1|	megablast	ncbi	megablast
5.23e-22	102.0	82.443	131.0	393.0	118.0	306	118	0.7786259541984732	1.0	1.0	near-full	CL00001	ref|AJ517275.1|	megablast	ncbi_x3	megablast
5.44e-55	210.0	95.42	131.0	131.0	185.0	131	185	1.0	1.0	1.0	near-full	CL00001	ref|AJ517276.4|	blastn	ncbi	blastn
3.13e-64	242.0	83.886	211.0	393.0	185.0	393	185	1.0	1.0	1.0	near-full	CL00001	ref|AJ517276.4|	blastn	ncbi_x3	blastn
5.44e-55	210.0	95.42	131.0	131.0	185.0	131	165	1.0	0.8918918918918919	1.0	near-full	CL00001	ref|AJ517276.4|	dc-megablast	ncbi	dc-megablast
3.13e-64	242.0	83.886	211.0	393.0	185.0	393	185	1.0	1.0	1.0	near-full	CL00001	ref|AJ517276.4|	dc-megablast	ncbi_x3	dc-megablast
8.92e-55	209.0	95.42	131.0	131.0	185.0	131	151	1.0	0.8162162162162162	1.0	near-full	CL00001	ref|AJ517276.4|	megablast	ncbi	megablast
8.329999999999999e-55	211.0	95.455	132.0	393.0	185.0	393	152	1.0	0.8216216216216217	1.0	near-full	CL00001	ref|AJ517276.4|	megablast	ncbi_x3	megablast
6.199999999999999e-48	187.0	93.6	125.0	131.0	184.0	131	184	1.0	1.0	1.0	near-full	CL00001	ref|AJ517277.4|	blastn	ncbi	blastn
1.02e-57	221.0	82.464	211.0	393.0	184.0	393	184	1.0	1.0	1.0	near-full	CL00001	ref|AJ517277.4|	blastn	ncbi_x3	blastn
6.199999999999999e-48	187.0	93.6	125.0	131.0	184.0	125	124	0.9541984732824428	0.6739130434782609	0.9541984732824428	near-full	CL00001	ref|AJ517277.4|	dc-megablast	ncbi	dc-megablast
1.02e-57	221.0	82.464	211.0	393.0	184.0	387	184	0.9847328244274809	1.0	1.0	near-full	CL00001	ref|AJ517277.4|	dc-megablast	ncbi_x3	dc-megablast
1.5e-47	185.0	93.6	125.0	131.0	184.0	125	124	0.9541984732824428	0.6739130434782609	0.9541984732824428	near-full	CL00001	ref|AJ517277.4|	megablast	ncbi	megablast
3.8999999999999997e-48	189.0	87.079	178.0	393.0	184.0	387	164	0.9847328244274809	0.8913043478260869	0.9847328244274809	near-full	CL00001	ref|AJ517277.4|	megablast	ncbi_x3	megablast
3.21e-45	178.0	90.076	131.0	131.0	185.0	131	185	1.0	1.0	1.0	near-full	CL00001	ref|AJ517278.4|	blastn	ncbi	blastn
1.8499999999999999e-54	211.0	80.569	211.0	393.0	185.0	393	185	1.0	1.0	1.0	near-full	CL00001	ref|AJ517278.4|	blastn	ncbi_x3	blastn
3.21e-45	178.0	90.076	131.0	131.0	185.0	131	131	1.0	0.7081081081081081	1.0	near-full	CL00001	ref|AJ517278.4|	dc-megablast	ncbi	dc-megablast
1.8499999999999999e-54	211.0	80.569	211.0	393.0	185.0	393	185	1.0	1.0	1.0	near-full	CL00001	ref|AJ517278.4|	dc-megablast	ncbi_x3	dc-megablast
4.210000000000001e-43	171.0	90.076	131.0	131.0	185.0	131	165	1.0	0.8918918918918919	1.0	near-full	CL00001	ref|AJ517278.4|	megablast	ncbi	megablast
3.93e-43	172.0	85.393	178.0	393.0	185.0	393	165	1.0	0.8918918918918919	1.0	near-full	CL00001	ref|AJ517278.4|	megablast	ncbi_x3	megablast
2.64e-27	119.0	88.172	93.0	131.0	115.0	125	112	0.9541984732824428	0.9739130434782609	0.9739130434782609	near-full	CL00001	ref|AJ517279.1|	blastn	ncbi	blastn
6.05e-29	125.0	80.8	125.0	393.0	115.0	375	112	0.9541984732824428	0.9739130434782609	0.9739130434782609	near-full	CL00001	ref|AJ517279.1|	blastn	ncbi_x3	blastn
2.64e-27	119.0	88.172	93.0	131.0	115.0	93	93	0.7099236641221374	0.808695652173913	0.808695652173913	composite	CL00001	ref|AJ517279.1|	dc-megablast	ncbi	dc-megablast
6.05e-29	125.0	80.8	125.0	393.0	115.0	343	112	0.8727735368956743	0.9739130434782609	0.9739130434782609	near-full	CL00001	ref|AJ517279.1|	dc-megablast	ncbi_x3	dc-megablast
9.51e-10	60.2	100.0	32.0	131.0	115.0	32	32	0.24427480916030533	0.2782608695652174	0.2782608695652174	weak	CL00001	ref|AJ517279.1|	megablast	ncbi	megablast
5.27e-17	86.1	80.8	125.0	393.0	115.0	282	112	0.7175572519083969	0.9739130434782609	0.9739130434782609	near-full	CL00001	ref|AJ517279.1|	megablast	ncbi_x3	megablast
3.22e-26	114.0	87.097	93.0	131.0	115.0	126	113	0.9618320610687023	0.9826086956521739	0.9826086956521739	near-full	CL00001	ref|AJ517280.1|	blastn	ncbi	blastn
7.369999999999999e-28	123.0	80.159	126.0	393.0	115.0	378	113	0.9618320610687023	0.9826086956521739	0.9826086956521739	near-full	CL00001	ref|AJ517280.1|	blastn	ncbi_x3	blastn
3.22e-26	114.0	87.097	93.0	131.0	115.0	93	93	0.7099236641221374	0.808695652173913	0.808695652173913	composite	CL00001	ref|AJ517280.1|	dc-megablast	ncbi	dc-megablast
7.369999999999999e-28	123.0	80.159	126.0	393.0	115.0	345	113	0.8778625954198473	0.9826086956521739	0.9826086956521739	near-full	CL00001	ref|AJ517280.1|	dc-megablast	ncbi_x3	dc-megablast
2.64e-10	62.1	100.0	33.0	131.0	115.0	33	33	0.25190839694656486	0.28695652173913044	0.28695652173913044	weak	CL00001	ref|AJ517280.1|	megablast	ncbi	megablast
6.81e-16	82.4	80.159	126.0	393.0	115.0	285	113	0.7251908396946565	0.9826086956521739	0.9826086956521739	near-full	CL00001	ref|AJ517280.1|	megablast	ncbi_x3	megablast
2.64e-27	119.0	88.172	93.0	131.0	115.0	125	112	0.9541984732824428	0.9739130434782609	0.9739130434782609	near-full	CL00001	ref|AJ517281.1|	blastn	ncbi	blastn
6.05e-29	125.0	80.8	125.0	393.0	115.0	375	112	0.9541984732824428	0.9739130434782609	0.9739130434782609	near-full	CL00001	ref|AJ517281.1|	blastn	ncbi_x3	blastn
2.64e-27	119.0	88.172	93.0	131.0	115.0	93	93	0.7099236641221374	0.808695652173913	0.808695652173913	composite	CL00001	ref|AJ517281.1|	dc-megablast	ncbi	dc-megablast
6.05e-29	125.0	80.8	125.0	393.0	115.0	343	112	0.8727735368956743	0.9739130434782609	0.9739130434782609	near-full	CL00001	ref|AJ517281.1|	dc-megablast	ncbi_x3	dc-megablast
9.51e-10	60.2	100.0	32.0	131.0	115.0	32	32	0.24427480916030533	0.2782608695652174	0.2782608695652174	weak	CL00001	ref|AJ517281.1|	megablast	ncbi	megablast
5.27e-17	86.1	80.8	125.0	393.0	115.0	282	112	0.7175572519083969	0.9739130434782609	0.9739130434782609	near-full	CL00001	ref|AJ517281.1|	megablast	ncbi_x3	megablast
4.18e-31	131.0	86.916	107.0	131.0	184.0	131	164	1.0	0.8913043478260869	1.0	near-full	CL00001	ref|AJ517282.4|	blastn	ncbi	blastn
4.35e-37	153.0	74.882	211.0	393.0	184.0	393	184	1.0	1.0	1.0	near-full	CL00001	ref|AJ517282.4|	blastn	ncbi_x3	blastn
4.18e-31	131.0	86.916	107.0	131.0	184.0	107	107	0.816793893129771	0.5815217391304348	0.816793893129771	composite	CL00001	ref|AJ517282.4|	dc-megablast	ncbi	dc-megablast
4.35e-37	153.0	74.882	211.0	393.0	184.0	369	184	0.9389312977099237	1.0	1.0	near-full	CL00001	ref|AJ517282.4|	dc-megablast	ncbi_x3	dc-megablast
4.460000000000001e-56	214.0	96.183	131.0	131.0	351.0	131	350	1.0	0.9971509971509972	1.0	near-full	CL00001	ref|AJ517288.3|	blastn	ncbi	blastn
3.56e-133	471.0	89.112	349.0	393.0	351.0	393	350	1.0	0.9971509971509972	1.0	near-full	CL00001	ref|AJ517288.3|	blastn	ncbi_x3	blastn
4.460000000000001e-56	214.0	96.183	131.0	131.0	351.0	131	350	1.0	0.9971509971509972	1.0	near-full	CL00001	ref|AJ517288.3|	dc-megablast	ncbi	dc-megablast
3.56e-133	471.0	89.112	349.0	393.0	351.0	393	350	1.0	0.9971509971509972	1.0	near-full	CL00001	ref|AJ517288.3|	dc-megablast	ncbi_x3	dc-megablast
1.92e-56	215.0	96.183	131.0	131.0	351.0	131	320	1.0	0.9116809116809117	1.0	near-full	CL00001	ref|AJ517288.3|	megablast	ncbi	megablast
9.9e-114	407.0	89.112	349.0	393.0	351.0	393	321	1.0	0.9145299145299145	1.0	near-full	CL00001	ref|AJ517288.3|	megablast	ncbi_x3	megablast
7.56e-47	183.0	90.84	131.0	131.0	354.0	131	351	1.0	0.9915254237288136	1.0	near-full	CL00001	ref|AJ517289.4|	blastn	ncbi	blastn
2.74e-109	392.0	84.241	349.0	393.0	354.0	393	351	1.0	0.9915254237288136	1.0	near-full	CL00001	ref|AJ517289.4|	blastn	ncbi_x3	blastn
7.56e-47	183.0	90.84	131.0	131.0	354.0	131	351	1.0	0.9915254237288136	1.0	near-full	CL00001	ref|AJ517289.4|	dc-megablast	ncbi	dc-megablast
2.74e-109	392.0	84.241	349.0	393.0	354.0	393	351	1.0	0.9915254237288136	1.0	near-full	CL00001	ref|AJ517289.4|	dc-megablast	ncbi_x3	dc-megablast
9.05e-45	176.0	90.84	131.0	131.0	354.0	131	323	1.0	0.9124293785310734	1.0	near-full	CL00001	ref|AJ517289.4|	megablast	ncbi	megablast
3.69e-88	322.0	84.527	349.0	393.0	354.0	393	326	1.0	0.9209039548022598	1.0	near-full	CL00001	ref|AJ517289.4|	megablast	ncbi_x3	megablast
4.460000000000001e-56	214.0	96.183	131.0	131.0	353.0	131	352	1.0	0.9971671388101983	1.0	near-full	CL00001	ref|AJ517290.4|	blastn	ncbi	blastn
3.8e-120	429.0	86.533	349.0	393.0	353.0	393	352	1.0	0.9971671388101983	1.0	near-full	CL00001	ref|AJ517290.4|	blastn	ncbi_x3	blastn
4.460000000000001e-56	214.0	96.183	131.0	131.0	353.0	131	352	1.0	0.9971671388101983	1.0	near-full	CL00001	ref|AJ517290.4|	dc-megablast	ncbi	dc-megablast
3.8e-120	429.0	86.533	349.0	393.0	353.0	393	352	1.0	0.9971671388101983	1.0	near-full	CL00001	ref|AJ517290.4|	dc-megablast	ncbi_x3	dc-megablast
1.92e-56	215.0	96.875	128.0	131.0	353.0	128	322	0.9770992366412213	0.9121813031161473	0.9770992366412213	near-full	CL00001	ref|AJ517290.4|	megablast	ncbi	megablast
1.3e-102	370.0	87.106	349.0	393.0	353.0	390	323	0.9923664122137404	0.9150141643059491	0.9923664122137404	near-full	CL00001	ref|AJ517290.4|	megablast	ncbi_x3	megablast
3.01e-39	159.0	87.023	131.0	131.0	233.0	131	233	1.0	1.0	1.0	near-full	CL00001	ref|AJ517291.4|	blastn	ncbi	blastn
3.13e-64	242.0	79.389	262.0	393.0	233.0	393	233	1.0	1.0	1.0	near-full	CL00001	ref|AJ517291.4|	blastn	ncbi_x3	blastn
3.01e-39	159.0	87.023	131.0	131.0	233.0	131	214	1.0	0.9184549356223176	1.0	near-full	CL00001	ref|AJ517291.4|	dc-megablast	ncbi	dc-megablast
3.13e-64	242.0	79.389	262.0	393.0	233.0	393	233	1.0	1.0	1.0	near-full	CL00001	ref|AJ517291.4|	dc-megablast	ncbi_x3	dc-megablast
1.46e-49	192.0	95.041	121.0	131.0	235.0	121	233	0.9236641221374046	0.9914893617021276	0.9914893617021276	near-full	CL00001	ref|AJ517292.4|	blastn	ncbi	blastn
1.85e-92	337.0	89.474	247.0	393.0	235.0	383	233	0.9745547073791349	0.9914893617021276	0.9914893617021276	near-full	CL00001	ref|AJ517292.4|	blastn	ncbi_x3	blastn
1.46e-49	192.0	95.041	121.0	131.0	235.0	121	230	0.9236641221374046	0.9787234042553191	0.9787234042553191	near-full	CL00001	ref|AJ517292.4|	dc-megablast	ncbi	dc-megablast
1.85e-92	337.0	89.474	247.0	393.0	235.0	383	233	0.9745547073791349	0.9914893617021276	0.9914893617021276	near-full	CL00001	ref|AJ517292.4|	dc-megablast	ncbi_x3	dc-megablast
3.23e-49	191.0	95.041	121.0	131.0	235.0	121	230	0.9236641221374046	0.9787234042553191	0.9787234042553191	near-full	CL00001	ref|AJ517292.4|	megablast	ncbi	megablast
1.72e-86	316.0	90.688	247.0	393.0	235.0	383	233	0.9745547073791349	0.9914893617021276	0.9914893617021276	near-full	CL00001	ref|AJ517292.4|	megablast	ncbi_x3	megablast
9.210000000000001e-27	117.0	89.655	87.0	131.0	118.0	130	117	0.9923664122137404	0.9915254237288136	0.9923664122137404	near-full	CL00001	ref|AJ517293.1|	blastn	ncbi	blastn
2.2499999999999998e-34	143.0	83.077	130.0	393.0	118.0	390	117	0.9923664122137404	0.9915254237288136	0.9923664122137404	near-full	CL00001	ref|AJ517293.1|	blastn	ncbi_x3	blastn
9.210000000000001e-27	117.0	89.655	87.0	131.0	118.0	130	117	0.9923664122137404	0.9915254237288136	0.9923664122137404	near-full	CL00001	ref|AJ517293.1|	dc-megablast	ncbi	dc-megablast
2.2499999999999998e-34	143.0	83.077	130.0	393.0	118.0	390	117	0.9923664122137404	0.9915254237288136	0.9923664122137404	near-full	CL00001	ref|AJ517293.1|	dc-megablast	ncbi_x3	dc-megablast
3.4e-14	75.0	97.674	43.0	131.0	118.0	43	43	0.3282442748091603	0.3644067796610169	0.3644067796610169	weak	CL00001	ref|AJ517293.1|	megablast	ncbi	megablast
8.69e-25	111.0	83.846	130.0	393.0	118.0	303	117	0.7709923664122137	0.9915254237288136	0.9915254237288136	near-full	CL00001	ref|AJ517293.1|	megablast	ncbi_x3	megablast
2.64e-27	119.0	80.8	125.0	131.0	284.0	130	282	0.9923664122137404	0.9929577464788732	0.9929577464788732	near-full	CL00001	ref|AM285293.1|	blastn	ncbi	blastn
2.57e-46	183.0	71.379	290.0	393.0	284.0	392	284	0.9974554707379135	1.0	1.0	near-full	CL00001	ref|AM285293.1|	blastn	ncbi_x3	blastn
2.64e-27	119.0	80.8	125.0	131.0	284.0	125	227	0.9541984732824428	0.7992957746478874	0.9541984732824428	near-full	CL00001	ref|AM285293.1|	dc-megablast	ncbi	dc-megablast
2.57e-46	183.0	71.379	290.0	393.0	284.0	387	284	0.9847328244274809	1.0	1.0	near-full	CL00001	ref|AM285293.1|	dc-megablast	ncbi_x3	dc-megablast
3.7	28.3	100.0	15.0	131.0	984.0	15	15	0.11450381679389313	0.01524390243902439	0.11450381679389313	weak	CL00001	ref|AY522382.1|	blastn	ncbi	blastn
1.37e-24	110.0	80.833	120.0	131.0	443.0	128	417	0.9770992366412213	0.9413092550790068	0.9770992366412213	near-full	CL00001	ref|AY551004.1|	blastn	ncbi	blastn
1.62e-80	297.0	77.067	375.0	393.0	443.0	390	427	0.9923664122137404	0.963882618510158	0.9923664122137404	near-full	CL00001	ref|AY551004.1|	blastn	ncbi_x3	blastn
1.37e-24	110.0	80.833	120.0	131.0	443.0	128	417	0.9770992366412213	0.9413092550790068	0.9770992366412213	near-full	CL00001	ref|AY551004.1|	dc-megablast	ncbi	dc-megablast
1.62e-80	297.0	77.067	375.0	393.0	443.0	390	427	0.9923664122137404	0.963882618510158	0.9923664122137404	near-full	CL00001	ref|AY551004.1|	dc-megablast	ncbi_x3	dc-megablast
3.7	29.2	88.0	25.0	131.0	17220.0	24	25	0.183206106870229	0.0014518002322880372	0.183206106870229	weak	CL00001	ref|AY750993.1|	blastn	ncbi	blastn
3.7	29.2	88.0	25.0	131.0	10789.0	24	25	0.183206106870229	0.0023171749003614794	0.183206106870229	weak	CL00001	ref|AY750994.1|	blastn	ncbi	blastn
3.7	29.2	88.0	25.0	131.0	14533.0	24	25	0.183206106870229	0.0017202229408931396	0.183206106870229	weak	CL00001	ref|EF591644.1|	blastn	ncbi	blastn
3.7	29.2	88.0	25.0	131.0	6932.0	24	25	0.183206106870229	0.003606462781304097	0.183206106870229	weak	CL00001	ref|EF591646.1|	blastn	ncbi	blastn
3.7	29.2	88.0	25.0	131.0	10551.0	24	25	0.183206106870229	0.002369443654629893	0.183206106870229	weak	CL00001	ref|EF591647.1|	blastn	ncbi	blastn
3.7	29.2	88.0	25.0	131.0	17052.0	24	25	0.183206106870229	0.0014661036828524513	0.183206106870229	weak	CL00001	ref|EF591648.1|	blastn	ncbi	blastn
3.7	29.2	88.0	25.0	131.0	11716.0	24	25	0.183206106870229	0.0021338340730624786	0.183206106870229	weak	CL00001	ref|EF591650.1|	blastn	ncbi	blastn
1.56e-17	86.9	78.095	105.0	131.0	686.0	105	556	0.8015267175572519	0.8104956268221575	0.8104956268221575	composite	CL00001	ref|HM536205.1|	blastn	ncbi	blastn
4.08e-31	133.0	67.778	360.0	393.0	686.0	367	664	0.9338422391857506	0.967930029154519	0.967930029154519	near-full	CL00001	ref|HM536205.1|	blastn	ncbi_x3	blastn
2.17e-09	59.9	72.381	105.0	131.0	686.0	105	199	0.8015267175572519	0.29008746355685133	0.8015267175572519	composite	CL00001	ref|HM536205.1|	dc-megablast	ncbi	dc-megablast
1.09e-25	115.0	67.227	357.0	393.0	686.0	367	519	0.9338422391857506	0.7565597667638484	0.9338422391857506	composite	CL00001	ref|HM536205.1|	dc-megablast	ncbi_x3	dc-megablast
1.9e-16	83.3	78.302	106.0	131.0	824.0	115	633	0.8778625954198473	0.7682038834951457	0.8778625954198473	composite	CL00001	ref|HQ213958.1|	blastn	ncbi	blastn
2.2499999999999998e-34	143.0	68.564	369.0	393.0	824.0	377	806	0.9592875318066157	0.9781553398058253	0.9781553398058253	near-full	CL00001	ref|HQ213958.1|	blastn	ncbi_x3	blastn
